x,y
2.204470187379631990e-02,6.499238024477969056e-01
1.014627907613246671e-01,4.773059385892499118e-01
6.199200056523405250e-02,4.603613643296278202e-01
5.729444437367645082e-02,4.303590404262275237e-01
6.275241690861033117e-02,6.589003832173813135e-01
4.727516290642161390e-02,4.768286872268552301e-01
5.636924743382954600e-02,4.871186823441783775e-01
5.602803492544479458e-02,1.948679372925777864e-01
5.189163655691235444e-02,5.262028845690362999e-01
6.383193219857227763e-02,3.791511320670384877e-01
5.059407816046977008e-02,6.045653021049575138e-01
3.841338818241363251e-02,4.163349691951518938e-01
8.708502553897887188e-02,4.495663141041845168e-01
7.226332633551296736e-03,2.452522913966491136e-01
3.868612038245718143e-02,5.779234593816157117e-01
8.387025740100584326e-02,4.906997962732196905e-01
5.402760271972856243e-02,6.336639514600352907e-01
9.717968286944997369e-02,4.209587725084547039e-01
1.507303008242599773e-02,4.253867354570086134e-01
6.199390278532257437e-02,4.105349268899682880e-01
4.410105495164819145e-02,6.531376985845414040e-01
1.888058057096463765e-02,6.037473321343523880e-01
7.557392040645681541e-02,2.741272727538216492e-01
6.118307739153044239e-02,3.991370306666450207e-01
5.800635382191880046e-02,3.837591188513863605e-01
4.918642815026022519e-02,3.600924678126555811e-01
2.708561050386657648e-02,5.812454393997479318e-01
1.178790328673225835e-01,5.405993849330337220e-01
3.036624328317940810e-02,2.605439476816248101e-01
8.630844031566733965e-02,6.624979446526594318e-01
1.360103727515949712e-01,3.119081025306821298e-01
8.120095356536463638e-02,2.639632347565784576e-01
4.573055238980425208e-02,3.767300566234775827e-01
8.485323459020889525e-02,4.912746748108703376e-01
5.273931762570741033e-02,3.731876225519945023e-01
6.931629818009919786e-02,6.543119015675658012e-01
9.479809131002625566e-02,4.401021793173652830e-01
7.814454605977597113e-02,4.202528218379063540e-01
6.024789371744235927e-02,3.785100627598765310e-01
4.143626895926677545e-02,6.753003554433367750e-01
1.148290453684304158e-01,5.842892595810387224e-01
3.884138987191368408e-02,5.126412898074583779e-01
7.612509152296467740e-02,6.114602840956843144e-01
8.672360194206168993e-02,6.477868751931737945e-01
1.151937979246042687e-01,6.578985471131169049e-01
2.472375455400182415e-02,5.021551383203183283e-01
7.234274559270720273e-02,6.307056978268106295e-01
7.029166644393154695e-02,6.499425010827990512e-01
5.813308990281401689e-02,5.660466480971901859e-01
9.129846429152649323e-02,5.462978062650748479e-01
7.680680300867050170e-02,2.404863581468158484e-01
4.897076289844694980e-02,5.642473295683798629e-01
4.142200220019436746e-02,4.939946569078093597e-01
5.376129053042571354e-02,4.181194012290444517e-01
4.669617174204346299e-02,4.468267243727599980e-01
2.519289195574268142e-02,5.330773593274852340e-01
9.625710151889368960e-02,6.470876252349299085e-01
3.945652339294440647e-02,5.312393132809202223e-01
5.077788111582030861e-02,6.757901428531157828e-01
8.022178001276733528e-03,4.373923900246074470e-01
3.810261139176870232e-02,3.610781576113955005e-01
3.313470086867632836e-02,6.663526460418751629e-01
5.240523857353321380e-02,5.356170529686969939e-01
4.507761205861952197e-02,3.890233270058526260e-01
4.049632969320920983e-02,5.318295183574373031e-01
5.541313919066893218e-02,2.337136978031498780e-01
4.523930160877970286e-02,5.429835879010491695e-01
8.387667743987101132e-02,6.271213335624615803e-01
7.403905885979261692e-02,3.992152873771893651e-01
6.894417449064682568e-02,5.783968583745000558e-01
4.126364154500680725e-02,3.175601160761785113e-01
5.096810403554856428e-02,4.469937186425341213e-01
4.012848602699639611e-02,5.269135589212979864e-01
4.831758472438833774e-02,2.414071835723093917e-01
5.356773865246753502e-02,3.769964516237741536e-01
1.219593154956935543e-01,3.861833085047440273e-01
5.425254136304642760e-02,5.458115708108318698e-01
1.555500756029860182e-02,6.676546069357961466e-01
2.470140335181721797e-02,4.581040955950550497e-01
5.631646058500838770e-02,6.677750160708244564e-01
1.152064001593361697e-01,4.204766742840481131e-01
4.580592827560117652e-02,5.448027990334534110e-01
6.795263725857933479e-02,5.011762123399049473e-01
7.383290472857349795e-02,4.500254869517148482e-01
5.450839031961474124e-03,3.932598510970150008e-01
4.511874779487044101e-02,4.863116424829632134e-01
2.201355302631630151e-03,9.919551742887263712e-01
5.693468516042562294e-02,2.838890314547633520e-01
7.075129267151047952e-02,5.265133114508986356e-01
7.142658422096334614e-02,5.875147343127480326e-01
4.101944287013392643e-02,6.409688648308908832e-01
3.751292022452342584e-02,5.214748455516938774e-01
3.381237019629541873e-02,6.530497418009322264e-01
1.706086010132254471e-02,5.247360806563644564e-01
6.733988148441698296e-02,2.898022648610095731e-01
6.378913206866841656e-02,5.798292403967495456e-01
5.584423206206643592e-02,6.362893991913820546e-01
5.460397830743769776e-02,5.835466822942194653e-01
1.021635246238919992e-01,4.622587535043247153e-01
7.216536264219985952e-02,4.576913314155692247e-01
6.815308469683277470e-02,4.496136809565325354e-01
6.602116081758399591e-02,5.689375276435056916e-01
7.154071801201254688e-02,6.510425641662221929e-01
1.582750188578175427e-02,2.654043386712719443e-01
5.428749481477031236e-02,4.337643953619788606e-01
9.901200559976652826e-02,4.565064777544832197e-01
3.777614125501709691e-02,5.394008595654470328e-01
3.194271613190467762e-02,2.771905984463562400e-01
2.387964015821252700e-02,6.217887717979425632e-01
4.958898756057908419e-02,6.542267591436893293e-01
4.257285111812794676e-02,3.060619765434922090e-01
5.089914820418565272e-02,4.212751043034625997e-01
3.408581571972763014e-02,6.715249088844893466e-01
4.956354519781559775e-02,4.502150200532318292e-01
7.282781412345232241e-02,4.666502545646655786e-01
4.003670342740615895e-02,4.428681153400836901e-01
1.260274702670974301e-02,2.772036659210189713e-01
4.439590046788136762e-02,2.351022549401522443e-01
3.601966992679435375e-02,5.080431448465565492e-01
4.332114076739680686e-02,5.980314969223283761e-01
7.612509152963725656e-02,6.380941234001300533e-01
4.983627737840654742e-02,4.326758272046445364e-01
7.840134709523827183e-02,5.699750790798495670e-01
4.798160343541349460e-02,4.003912484265989558e-01
4.156799826294407113e-02,1.503763032335634353e-01
4.457066785801131609e-02,4.500715979180527349e-01
7.001584314489245342e-02,6.529972456511151657e-01
1.909933700527112477e-02,6.978826973387086685e-01
1.187728421847691201e-02,4.117365300123731475e-01
3.322030115844333553e-02,3.843403266131726337e-01
8.252918544319037819e-02,3.104895240241664078e-01
2.134396797908950927e-02,4.864738107032081094e-01
4.933860652563072657e-02,3.704528005842215865e-01
7.449868511514591563e-02,4.536884161152757167e-01
5.673827999993487359e-02,6.076698702940377395e-01
5.969624714323706893e-02,5.759827947152624805e-01
6.436622098391296676e-02,5.063078046799900367e-01
7.085591534167907934e-02,6.992564058189868481e-01
7.492668679098388185e-02,4.493510920609096182e-01
5.848880684614085612e-02,4.932681871716173005e-01
7.421644182422135194e-02,6.678897071788497675e-01
7.940643770013572356e-02,5.008476734969298239e-01
7.227307641689886819e-02,5.164252617055991035e-01
9.479856687573570695e-02,4.815511793691596987e-01
1.362609915558632978e-01,5.615529431125207971e-01
4.817824644739843176e-02,4.691365571862709527e-01
1.206531970549409583e-01,4.491100504156937956e-01
4.850471662948707685e-02,5.761065150347562946e-01
5.972382948574801731e-02,6.173041836890095224e-01
5.761639671765397125e-02,2.487554430181991849e-01
5.472405654575314415e-02,5.535906833691055517e-01
5.936953920437934573e-02,6.266542764501650264e-01
9.379038513954188194e-02,4.400901871980998359e-01
4.736361658716063683e-02,4.848522262967888130e-01
4.181837928961693041e-02,3.685397320168392055e-01
2.177838969916452705e-02,5.609088261270848141e-01
2.448645163915373624e-03,9.931919400139102017e-01
4.029659561069707380e-02,6.692734846992278719e-01
4.562759423132934505e-02,5.089729180369912953e-01
2.719023307256979508e-02,3.065702639196331014e-01
3.895552364146222246e-02,4.833233870075285821e-01
4.275689189244429728e-02,6.018705549965999158e-01
7.127131469008506082e-02,4.568767901746978444e-01
7.161680716784324385e-02,5.044558901809601537e-01
5.444918433588395029e-02,4.253871082808753368e-01
4.754409063738115199e-02,5.430455208131996780e-01
2.190203463504767495e-02,6.106199713861849565e-01
6.424305035707213174e-03,1.532849954940649351e-01
3.581684471350964766e-02,6.631809492802939188e-01
4.640917289255925421e-02,7.492336656271054718e-01
4.245562627403429157e-02,6.198348985031442160e-01
6.419502027845810921e-02,3.251136083511052544e-01
1.056255826303677814e-01,4.993496066513085085e-01
1.055525845791881467e-01,5.682453681254604483e-01
5.275310881576983357e-02,4.830676280705172299e-01
5.506740900219369433e-02,5.395916773080352558e-01
1.217215368017926791e-01,4.602293778839486316e-01
8.791582435946594665e-02,5.076272689358765078e-01
9.728073883028623414e-02,5.323966683512418863e-01
6.626203059621975366e-02,3.082338771127243193e-01
4.937974225570278264e-02,4.503012031160199546e-01
3.738927529713434450e-02,5.376326038293005594e-01
3.635303564144259925e-02,3.185383316919082608e-01
4.749986374174277465e-02,2.339462697134324642e-01
6.358630685323239662e-02,6.688018843211440689e-01
1.482883137376004440e-02,6.400422405568875206e-01
3.969549102621114378e-02,6.880785022781290561e-01
8.881272428167261146e-03,1.790962274136567167e-01
5.970789831233545841e-02,6.043211631674223483e-01
4.255382886634188899e-02,5.598629159413510692e-01
5.893844637038164053e-02,3.887021491517910765e-01
7.808438805442965980e-02,4.621451204316806005e-01
4.233840133242312148e-02,4.332956060726214642e-01
1.087671149520914315e-01,5.613161420077967811e-01
3.864165576228281024e-02,5.752490312170784881e-01
3.421897178696742259e-02,6.788241849187761634e-01
3.620038171920171577e-02,3.839029585359972074e-01
5.621516682804689191e-02,5.052454546424945958e-01
3.912030428561447115e-02,4.344997631682666062e-01
5.265799735101182183e-02,6.095662365013521100e-01
6.695325338670771176e-02,7.258556095242513218e-01
5.048303549525014894e-02,5.664321534419746174e-01
4.192942195594092508e-02,4.353279566936871792e-01
5.335231116387437189e-02,5.144219667194103174e-01
8.564575101644190946e-02,4.711832083949265559e-01
4.812878845805337868e-02,4.011420177861365621e-01
4.795520999764683878e-02,3.694328994600276639e-01
5.473523216917754175e-02,6.565412960931300557e-01
3.279229951004973553e-02,5.333971835102460091e-01
4.287411679202830089e-02,5.666733351539804397e-01
4.801013689657503136e-02,4.728938515765684358e-01
5.384403748332045742e-02,2.322977409806157856e-01
4.511351663546617208e-02,3.431194284602595568e-01
7.079575726350090248e-02,3.990421531421792234e-01
2.898142016768141815e-02,6.841116195058718485e-01
3.684404871777663404e-02,5.322990120293442651e-01
8.451867989393807568e-02,2.584603178351032593e-01
3.945319448356619796e-02,4.948221792504307048e-01
4.134591300651005441e-02,4.523683424348948212e-01
5.235673166313545290e-02,2.503362728474472498e-01
5.122371614446633026e-02,4.419198429385975402e-01
3.242778478678188386e-02,7.155349648156317244e-01
2.461104743764527120e-02,4.379875065905847187e-01
4.544426685147957834e-02,5.059248037605734716e-01
4.258236230274357187e-02,4.487616242685118495e-01
4.602872692534817206e-02,5.250323699153248702e-01
4.815922415067375173e-02,5.048665222683346165e-01
5.150167945589535085e-02,4.264642401494960211e-01
4.911985012967519382e-02,4.594582958813687168e-01
1.646807773688654941e-02,3.073089492415349011e-01
6.085969835416141227e-02,4.945478753137912409e-01
4.945250257639567659e-02,6.004255311530009021e-01
4.536199539486767546e-02,4.063673663380333867e-01
8.495452832643646257e-02,5.676437430199856582e-01
5.339796469087764591e-02,5.907566152413049609e-01
5.613574868878912216e-02,2.301618571576840022e-01
5.268011071364510356e-02,2.836632498112017231e-01
5.185573192252546093e-02,2.418441538103565658e-01
5.127246077979196598e-02,4.416756831146601003e-01
3.390510388649757567e-02,5.940946294697410091e-01
6.644274245125590672e-02,4.593555576541750729e-01
1.649898905148937389e-02,7.420571354659571961e-01
8.432370139642350604e-02,5.154801651062710377e-01
2.804932757654715961e-02,4.110911508136807502e-01
7.336043845760716053e-02,5.938138938127185407e-01
3.755738485142511018e-02,6.002933563403630712e-01
1.899471434032320993e-02,5.270417086890757385e-01
1.221431184929666347e-01,6.726536050309783743e-01
6.262877193018510924e-02,3.797027888013914665e-01
6.321846318278173671e-02,6.745388402753003110e-01
8.784924627688174559e-02,2.638480873910590274e-01
3.375292544448148246e-02,2.757840189651134533e-01
4.992187772523420247e-02,4.746073152278571516e-01
2.968215401318415742e-02,6.127402771844394636e-01
3.584537816793111065e-02,6.314291042521817943e-01
5.810146537557983604e-02,7.175316540513378971e-01
8.675855534304294236e-02,2.782518687864178331e-01
4.678961875625425176e-02,3.271913715317757987e-01
4.426274446362897519e-02,5.720586859197744900e-01
1.886797832467973501e-02,6.785010265125860363e-01
7.525648589804158350e-02,6.268149962754778759e-01
5.371896592347864124e-02,4.423323240582366922e-01
2.865494997368949609e-02,5.622997298599853311e-01
5.363764562274725423e-02,5.437216460395385420e-01
6.420762257582780796e-02,4.784546007205361939e-01
4.427225557999774075e-02,4.482417762216534540e-01
5.719790617791872117e-02,2.068632268575920641e-01
1.717190275986631154e-02,5.328231079631684519e-01
5.316827040271542709e-02,2.540470288863394543e-01
6.148743417514276888e-02,6.251733816972806501e-01
4.676726759081308721e-02,5.287296869047635184e-01
7.539011752100785446e-02,5.628849089191870769e-01
2.334772919591454610e-02,6.186762909938755550e-01
2.376621969570689302e-02,4.719691425049032385e-01
3.874651618044805401e-02,6.018231897552221987e-01
4.689424139259854019e-02,3.601786875183005110e-01
6.836232998627816970e-02,5.681399736531003164e-01
3.213198799371579789e-02,3.344786708371658701e-01
6.279046143956125425e-02,2.999089771378831148e-01
4.716697358070202906e-02,4.089348065032271662e-01
1.025565728554459488e-01,6.113527564287316585e-01
2.826808397716826585e-02,3.991670732752375939e-01
2.795730724940987538e-02,6.538236251176722247e-01
5.745161614536643813e-02,6.802219933777324812e-01
8.575037366982279918e-02,5.841144809786794623e-01
9.368576251368938845e-02,4.735944480795508116e-01
7.526266810425633058e-02,4.210338247897509323e-01
6.220386141081417353e-02,5.834422412723980766e-01
5.434456172054513701e-02,5.127880041673346101e-01
4.275689187119495471e-02,5.000006601608504297e-01
7.148365109082137347e-02,5.111425122451506153e-01
8.758602530028544719e-02,5.688258407069268774e-01
4.212273605310224572e-02,4.925306087155619794e-01
6.707356936774869216e-02,5.106664307779030798e-01
5.634190288835520810e-02,5.676059776337580853e-01
6.099594552930079350e-02,3.661854941712610612e-01
4.791502545709301619e-02,6.760139549856115648e-01
3.914574663382622277e-02,6.061062858563196487e-01
7.405475229195358777e-02,5.954205442202467058e-01
1.884253597462629687e-02,6.091702865070439676e-01
4.985862860993077461e-02,6.459279586611925694e-01
5.375796159799785950e-02,2.349462909586192416e-01
1.084698908341697604e-02,4.751178318525867694e-01
5.431293712930560652e-02,3.992207296217612500e-01
4.910391899551834471e-02,6.075383482918588207e-01
2.667972224683022933e-02,6.277805032134562424e-01
5.756242100186873684e-02,5.480724983646749759e-01
6.714656745786327929e-02,6.462381853246409458e-01
5.153401740894945904e-02,6.743754264461302439e-01
3.405086222558847964e-02,6.012570165216137852e-01
4.469074615704760056e-02,6.548672926293483965e-01
4.209111152235835152e-02,6.737828373985152997e-01
3.484028748023917238e-02,2.092348606788621557e-01
1.615730098665273118e-02,4.022536155701253446e-01
3.904540396917857703e-02,3.265780525002709433e-01
4.381881158475496585e-02,4.755780518497046971e-01
7.473004379787462348e-02,4.610719931855744025e-01
4.844099193538414783e-02,5.882139167785825906e-01
5.874822345838755233e-02,7.373336394604517174e-01
2.644527240707836291e-02,4.678740713653251060e-01
4.946843371271139600e-02,4.462352155015484323e-01
6.573582629648731801e-02,2.243938980419689644e-01
5.144057033096241516e-02,4.409707000108924468e-01
1.550412291578404100e-02,6.805155282197052902e-01
5.639896979168160934e-02,6.249726765619709745e-01
1.142362630289803366e-01,4.785123300293367965e-01
4.844099192358022887e-02,5.176956046589935578e-01
6.421071373415750128e-02,6.159833024955850833e-01
2.061541398800007668e-02,3.602369859292612331e-01
4.464319037324955552e-02,4.926661511364027191e-01
2.496486216560001720e-02,4.939038504971798860e-01
4.968338566446879601e-02,4.257501802989339112e-01
4.163053411712143437e-02,4.429887348320821761e-01
9.940101107129763192e-03,5.925310242149846029e-01
4.691873262102067010e-02,4.716985488178612185e-01
2.016791450131599772e-02,4.528570815743280242e-01
5.327622198847215690e-02,5.603645078280593550e-01
3.653683858282369412e-02,3.183425461872758655e-01
8.641306287430085276e-02,2.776757074811947446e-01
9.821639805141918478e-02,5.073510150521622908e-01
5.964536249933018869e-02,5.657446807715819093e-01
7.346815222164276848e-02,6.436574184834520373e-01
9.338782577004667296e-02,3.567597385574002855e-01
1.881257579094965104e-02,2.260456954982443256e-01
4.608579383144574548e-02,6.438699698387629899e-01
9.918225515466347342e-02,4.403314288958340983e-01
4.844646084405215825e-02,5.562875830816957912e-01
4.883023565330511795e-02,4.175085178738277003e-01
2.559450029268051097e-03,9.885357631519218202e-01
4.255073776418127202e-02,6.035082005881799994e-01
2.892340202249890635e-03,8.304854819864637694e-01
2.643576125646541347e-02,4.621939964583957616e-01
5.428440370964263822e-02,4.976025685389683928e-01
2.278348024111032100e-02,2.481846471591055980e-01
3.153682789868654524e-02,4.025083741439688945e-01
1.447073662883906209e-02,5.938876051722643545e-01
5.222357559887941952e-02,3.301676328041920350e-01
4.280753871403922273e-02,3.608729975024164149e-01
5.079048335754025173e-02,5.640054642975915744e-01
5.591699230597730469e-02,4.147181197350480186e-01
3.289050210551120595e-02,4.808124708837465677e-01
5.118876266742290737e-02,3.923342584670898581e-01
3.880976529586863122e-02,4.794902400913584328e-01
2.893077327802224749e-02,6.178621186768470386e-01
1.025025970628289929e-01,4.732503121572912419e-01
4.722713161201862186e-02,4.431478717428970482e-01
4.649786431688797406e-02,5.514567550721677369e-01
3.589293385166501815e-02,4.013255845906462116e-01
1.357335973170913090e-02,2.868718071164294559e-01
3.874936945866142013e-02,2.342320997522613357e-01
6.267632768292881462e-02,4.406451355307360318e-01
3.147334101206025747e-02,5.832317171028083003e-01
7.013306803524080313e-02,5.875704257088555371e-01
6.270486116338624960e-02,6.417465713080243717e-01
5.683648255166468682e-02,2.637646536163001931e-01
1.212776039797437838e-01,6.409300368452746088e-01
1.832275171583650636e-02,6.008278931651185317e-01
7.798713655394107214e-02,4.088907915098733969e-01
1.238170805925479789e-01,6.350210617492547671e-01
1.077180352790150508e-01,4.879159666260116102e-01
3.890487678469718713e-02,5.018923779583628342e-01
8.822969224454883796e-02,4.412346320145209555e-01
6.440093666145432771e-02,3.998281857050202670e-01
3.245441597808437079e-02,6.276561654174995786e-01
3.122985561661323697e-02,5.702689694699250023e-01
4.546424029005440015e-02,6.684636743638183720e-01
3.848947736965785404e-02,4.639444128812531543e-01
7.279309845912913801e-02,5.999761571993307285e-01
4.513491669534622219e-02,2.150748421315910597e-01
3.490068326997966541e-02,2.196391328894007899e-01
4.522479708631859524e-02,4.419599369649589993e-01
8.029097449114153129e-02,5.570468173118516830e-01
2.885468409064314427e-02,5.544978915125746699e-01
7.310696637748805016e-02,6.790372231068122488e-01
3.886683219605484990e-02,5.282490501654799608e-01
9.023321561772014443e-02,2.651768756192807164e-01
8.749091384988884335e-02,7.137289268263307118e-01
4.476992641764256098e-02,4.279473599326500954e-01
6.277809700372646851e-02,6.125394058777833273e-01
1.340510762146391865e-01,4.644488555379819306e-01
5.168144018502312392e-02,5.577475083661791455e-01
5.916314720073808514e-02,1.406096982684141850e-01
5.991500354263409184e-02,5.117556258390815183e-01
5.094028388526519735e-02,2.146665735619285309e-01
5.695703639702851678e-02,4.994484669435915181e-01
7.149625335075976418e-02,4.491212940387231400e-01
1.050458772562355703e-02,4.005649632794123782e-01
4.095595595816478585e-02,6.747623349262774628e-01
5.628174487089198513e-02,5.438663020391918401e-01
6.055843271507729830e-02,3.981695224457496574e-01
1.762201788118127055e-02,6.861593398782434017e-01
4.050607856162996567e-02,2.097471283315370805e-01
9.071210198355697529e-02,5.356215551826923882e-01
3.566157517563337681e-02,4.316545142342079755e-01
5.767251251947294599e-02,4.201876408672899910e-01
5.103777321737603540e-02,5.713587390422338874e-01
1.215153826952146132e-01,6.313425116577080498e-01
3.506237283888312406e-02,5.045816248301470130e-01
8.650270551471438141e-02,6.102650907092844745e-01
9.459883275234134969e-02,4.009207785873951657e-01
5.332139991313032679e-02,4.151315214645315832e-01
5.686501608065628460e-02,6.966865263897461524e-01
1.177323234041314226e-01,5.164529697292422616e-01
5.180508510927037125e-02,4.916128244913189338e-01
3.401281759939493721e-02,4.178576558886772929e-01
1.947978294869213284e-02,7.150462247329741894e-01
3.580733359327886722e-02,7.379192085218528874e-01
4.517010796782854054e-02,3.590575404052932518e-01
4.735719652741102875e-02,2.847533612962093730e-01
3.207587227594259349e-02,6.191651984398620634e-01
1.216014585118423141e-01,2.614886421998276478e-01
3.670019261582539022e-02,6.536160313810392974e-01
1.715192935265057866e-02,5.615404585448253716e-01
6.343079953068930799e-02,4.427928480189319838e-01
3.825811870449605245e-02,5.684584691431269210e-01
7.842988056356292592e-02,7.095757370899768990e-01
4.222212752968607097e-02,3.588709722692636772e-01
6.122825535533606839e-02,5.107622201096793102e-01
3.469452915137978544e-02,2.773778082306278536e-01
5.163697557908124292e-02,6.490520107109155612e-01
5.055294242974537472e-02,5.519164569753657323e-01
8.046193740411358708e-02,6.427636790906029463e-01
3.252598735993347812e-02,5.991147169471919831e-01
5.942351495881840334e-02,5.706642671625516972e-01
4.032822014997543281e-02,5.298039932736159363e-01
4.872038191754490821e-02,5.312109704432864676e-01
6.818875150049651113e-02,4.216860906116430274e-01
5.209993071478163235e-02,5.799909787272196082e-01
3.940991871989431988e-02,2.540123586877200967e-01
9.839710984810157157e-02,3.979856968258072003e-01
6.055225045307004172e-02,3.308472398535917125e-01
5.647196783859084052e-02,5.665509482437851574e-01
3.865758693605889085e-02,5.662222543813821840e-01
1.941962485829857449e-02,3.276809488988323693e-01
5.050847781833141953e-02,5.909419255543707505e-01
8.153051490163579218e-02,5.489710457214072026e-01
1.918662560622708124e-01,3.945916249349646909e-01
5.034345939328449537e-02,6.135385166869147255e-01
5.210635071801034135e-02,4.441191882193658014e-01
2.046276011281202012e-02,6.089097565905275955e-01
2.781487779729541546e-02,6.146326116892331104e-01
5.812999878333308806e-02,5.791856744858010497e-01
4.464961038974533253e-02,4.582345538238303817e-01
6.292670867331651152e-02,4.949233550074362276e-01
8.673644199138644262e-02,6.634058141908657502e-01
8.150340814415667212e-02,6.154799101521115645e-01
4.257261334432599353e-02,3.275631988881523293e-01
4.864096380253304930e-02,4.266456084704106644e-01
7.842369827334827459e-02,4.461894395976633843e-01
5.468696304963460708e-02,4.345531095172310843e-01
4.206566915742096513e-02,4.674432932946072095e-01
3.617184830352133951e-02,4.880029800010028396e-01
4.223116313068225880e-02,3.903898962781088833e-01
3.299845362027650775e-02,3.894285452425944594e-01
5.489929945026823799e-02,4.892328043947353766e-01
1.032634889755207341e-01,7.238176361875190423e-01
6.551064986758875497e-02,2.740828827590081618e-01
7.707311523581297785e-02,5.874792372341097746e-01
5.178606283546910438e-02,6.550409569660394782e-01
1.490492050149182929e-02,3.025092303660686932e-01
5.099021746172588410e-02,4.766901851941955370e-01
5.196368349034069523e-02,4.510800691880169078e-01
5.845337784389968705e-02,6.544802095488257976e-01
2.463173418606148801e-02,4.037806383241630548e-01
8.797289127127772002e-02,5.946451050090191259e-01
3.822316524953473654e-02,6.071186352360263827e-01
5.327622201468389107e-02,6.466701206020692982e-01
9.982283098475476513e-02,3.807351617175264158e-01
8.176520243777844754e-02,2.570707628076755458e-01
5.064520056023548433e-02,5.178251884871114541e-01
2.025351482740928022e-02,4.988731489645239492e-01
4.210680487985345166e-02,4.379772071775848707e-01
3.897552091886612446e-01,6.483454948800738693e-01
5.292740060230940319e-02,4.631105901679988257e-01
2.179004104207772630e-03,9.919902772600188712e-01
1.651872458901264273e-02,2.358340377395380383e-01
5.108532894590948892e-02,4.587986041417298488e-01
5.346050045316597110e-02,3.794067057472215176e-01
4.812117956978131245e-02,5.713285060491036793e-01
4.358436178701596830e-02,5.381671399480956186e-01
6.100545669874565119e-02,4.830817652844852095e-01
5.846288896212727126e-02,5.002976953015865202e-01
3.968479095691677255e-02,5.583112064289276200e-01
4.677820539739849237e-02,4.588880637746551860e-01
3.874318725681957787e-02,4.724299501488116726e-01
6.883931345181483474e-03,5.416926731493753033e-01
5.229966483087672424e-02,5.828613935439079796e-01
8.522939933106696286e-03,2.558549196329170661e-01
8.893018833386265309e-02,5.184518379488359807e-01
3.408581567691985198e-02,4.853495097302361061e-01
4.248106856984543156e-02,4.830816449423849801e-01
2.591835477758607648e-02,4.230202512392753356e-01
6.306937591542167987e-02,5.803217613103605066e-01
5.057814700065065006e-02,6.338125367089110229e-01
3.023380061650943196e-02,5.976390869220444824e-01
1.369652916877479171e-02,6.534259587945239200e-01
4.114094775660397801e-02,4.670492290234355970e-01
4.498250063066587534e-02,6.702796605001523078e-01
4.856178349185479720e-02,4.041669782695249125e-01
4.875842646330191821e-02,3.156475173491180009e-01
7.586519941721812932e-02,7.121227027763801232e-01
3.283985526997838106e-02,6.275975474129248388e-01
7.179442785602714594e-02,4.783530057093243193e-01
5.086990142433755330e-02,4.456824492165722962e-01
9.193690006451778196e-02,2.628992650967000300e-01
5.112979358071299829e-02,5.627686479091448257e-01
1.608430295841198343e-02,6.007083097645554703e-01
6.124894206357847648e-02,3.029151273457557636e-01
4.468099718719942270e-02,4.886282037996884098e-01
3.550297677746781788e-02,4.530334370934420152e-01
4.526783506699318116e-02,5.924329546206963393e-01
5.508001128418585357e-02,5.888298805571922090e-01
4.731273198031132193e-02,6.774485183676013378e-01
4.856178350249410608e-02,4.858907380254512964e-01
4.105106741786045121e-02,5.354493657938464990e-01
3.114687085069678049e-02,5.835234474331310039e-01
5.132952766838864284e-02,4.220419742242289551e-01
3.612429253775331639e-02,4.103688413451174188e-01
4.003028341582121757e-02,5.067649560886774429e-01
6.013994216754597194e-02,3.194865635987008123e-01
6.954171239359276113e-02,6.343116529439121187e-01
5.666837301267196175e-02,3.332916992178167614e-01
2.389937582571950714e-02,7.163368699032101050e-01
1.155328703343953961e-01,4.835218929454987991e-01
4.449410314037813979e-02,5.889018288830681902e-01
5.779710859219210073e-02,5.840593489661248805e-01
5.551752408787765519e-02,4.725873387950244586e-01
6.814262122401500144e-03,2.316288049543845373e-01
5.303202323509138144e-02,4.631122415299411266e-01
1.014699241204519153e-01,4.680332159510278145e-01
9.670364992511129576e-02,6.479877279152365110e-01
4.965508997445477329e-02,2.890390875447728658e-01
1.924533313314086974e-02,6.599319110871374461e-01
4.951598945383786643e-02,4.147252294318108379e-01
3.723400578898525271e-02,4.929743106179645951e-01
3.153040787435487657e-02,4.262252193240209652e-01
4.078475525378648381e-02,4.763676840797211320e-01
4.150570030506676306e-02,5.068931792797544134e-01
4.483341333246153304e-02,4.518793656861177510e-01
5.300658087845786653e-02,2.591046761971759760e-01
1.090072702131071603e-02,2.562377989177151982e-01
3.633734232321917529e-02,7.374368987807514708e-01
6.831952979703374840e-02,4.706326249761618175e-01
8.940574575942472624e-02,5.199437593999360896e-01
2.810092558935809587e-02,6.360342017765805434e-01
4.754076172093903152e-02,4.719469013850750017e-01
4.291858138889835528e-02,4.525053642554104361e-01
5.338702686422142074e-02,5.703850125668414872e-01
9.058512812056968011e-02,3.253481643263954615e-01
5.223950677640210732e-02,3.504699086298050381e-01
5.352351183127708467e-02,4.959956832423951800e-01
1.378902509017949918e-02,6.573654648597000438e-01
3.036053663224902444e-02,4.373954181509855377e-01
3.997321650073673571e-02,3.593216702834937104e-01
4.707495324106746731e-02,4.803700191213490234e-01
9.131130434013240427e-02,5.405617989695299386e-01
1.399289659289141841e-01,5.709967939727556008e-01
6.078670027861903663e-02,4.502339772940425755e-01
3.648262509001157922e-02,5.711424514406845399e-01
8.721509050522831263e-02,5.206113041016382503e-01
6.933698490608086740e-02,5.450238678231014156e-01
8.424119221179805772e-02,5.978618382311381430e-01
6.889970984112507579e-02,4.402667220236528567e-01
